specObjID,ra,dec,z,class,zWarning
5008258515003004928,116.82825,30.987421,0.01279151,GALAXY,0
2402814777131821056,218.1857,28.900954,0.01279225,GALAXY,0
1637166818286135296,188.00814,42.547448,0.01279292,GALAXY,0
1216131647309637632,20.304418,0.186943,0.01279736,GALAXY,0
874878692365461504,177.5797,62.05259,0.01279891,GALAXY,0
2513117507930318848,184.2047,30.269959,0.01280184,GALAXY,0
595614828588984320,205.95126,1.3723694,0.0128019,GALAXY,0
2820525016624424960,175.34893,24.857941,0.01280305,GALAXY,0
9844001399322728448,2.17914259999998,4.6146803,0.01280641,GALAXY,0
2510826400106178560,183.27497,28.988204,0.01280701,GALAXY,0
1177742471120054272,217.39357,49.637475,0.01280799,GALAXY,0
487629315173804032,116.57842,39.066851,0.01281121,GALAXY,0
2569370444536768512,133.69505,20.713002,0.01281276,GALAXY,0
2670764384619358208,151.3461,19.271846,0.01281579,GALAXY,0
7216021801369098240,171.20497,26.606067,0.01281608,GALAXY,0
313054356926654464,167.35544,-0.097731256,0.01281893,GALAXY,0
385175994010462208,236.30994,0.77222095,0.01281919,GALAXY,0
2401580301139601408,217.38505,29.129415,0.0128192,GALAXY,0
395355822483335168,258.04562,61.914932,0.01282004,GALAXY,0
749873288389355520,30.885776,-9.9298409,0.01282222,GALAXY,0
2908290787542329344,147.38683,17.256709,0.01282226,GALAXY,0
637424311564527616,137.21258,3.4483811,0.01282318,GALAXY,0
2072872221897943040,216.68657,33.520219,0.01282496,GALAXY,0
2566072734706591744,131.99789,19.049012,0.01282524,GALAXY,0
395200516465911808,258.97568,61.361064,0.01282711,GALAXY,0
2510864608135243776,182.4827,29.899876,0.01282779,GALAXY,0
713922282069714944,309.48138,-4.5834405,0.01282839,GALAXY,0
751002212188055552,32.840441,-10.121,0.01282886,GALAXY,0
1875780081306068992,50.590458,41.241584,0.01282975,GALAXY,0
2508519075274057728,183.13279,29.166312,0.01283095,GALAXY,0
2510895944216635392,184.20862,30.27157,0.01283096,GALAXY,0
751035472414795776,32.330405,-9.8674366,0.01283351,GALAXY,0
5964071126145718272,135.13635,17.380701,0.01283381,GALAXY,0
2814781448161093632,172.67636,21.301299,0.01283818,GALAXY,0
713886547941812224,309.45822,-6.0907936,0.01283863,GALAXY,0
10320271909833693184,332.28003,2.0143696,0.01283893,GALAXY,0
751034647781074944,32.410506,-10.146272,0.01283949,GALAXY,0
2571561496752449536,137.21897,21.924926,0.01284088,GALAXY,0
7111324382996486144,241.41975,50.755302,0.01284413,GALAXY,0
2510844816925943808,182.39428,29.336585,0.01284433,GALAXY,0
1448034869266376704,212.27693,47.009566,0.01284648,GALAXY,0
874908654057318400,175.50992,62.15431,0.0128467,GALAXY,0
1226158923493435392,3.645817,-0.73112,0.01284753,GALAXY,0
1005436631706003456,125.839,37.670376,0.01284762,GALAXY,0
2242827307196639232,187.53569,37.555844,0.01284772,GALAXY,0
972926267382851584,130.60736,37.221036,0.01285004,GALAXY,0
2071788927747909632,215.9266,34.009016,0.01285232,GALAXY,0
1784558273987373056,125.68731,24.296927,0.01285296,GALAXY,0
1651837327477073920,211.6774,44.43187,0.01285338,GALAXY,0
2071801022375815168,215.5698,34.502379,0.0128537,GALAXY,0
397587281466124288,257.91226,60.728282,0.01285562,GALAXY,0
798276265084741632,46.052118,-1.1927121,0.01285595,GALAXY,0
751031624124098560,32.336863,-10.133077,0.0128568,GALAXY,0
839984589970630656,351.32985,13.920779,0.01285772,GALAXY,0
2508545738431031296,182.28281,29.4657,0.01285831,GALAXY,0
613726536847091712,121.41786,41.240814,0.012859,GALAXY,0
1703521256432756736,46.001593,-1.145219,0.01285946,GALAXY,0
1882620151010977792,214.27494,49.579079,0.01286261,GALAXY,0
751085500193859584,32.244491,-7.7667808,0.01286314,GALAXY,0
596730558030047232,208.83193,1.4881147,0.01286374,GALAXY,0
694802597952907264,236.29334,58.066438,0.01286463,GALAXY,0
1784566520324581376,124.44793,23.476533,0.01286902,GALAXY,0
2699921508842629120,44.772822,33.912415,0.0128697,GALAXY,0
2830642723059427328,178.36839,25.546142,0.01287038,GALAXY,0
650786678071388160,161.2408,3.886987,0.01287257,GALAXY,0
2947657433880750080,198.84011,18.002423,0.01287337,GALAXY,0
313042812054562816,167.57363,-0.26400807,0.01287338,GALAXY,0
736475739154573312,8.2040622,-10.012152,0.01287478,GALAXY,0
2817103891630417920,172.64544,20.372136,0.01287487,GALAXY,0
2508541890140334080,182.28994,29.273502,0.01287533,GALAXY,0
698080796954617856,241.41788,50.754394,0.01288006,GALAXY,0
1874772653525460992,50.380274,41.547439,0.01288137,GALAXY,0
1187833244133910528,243.11128,38.24293,0.0128828,GALAXY,0
1489716806527510528,210.14373,55.254219,0.01289649,GALAXY,0
12786881119116351488,169.23354,27.571099,0.0128976,GALAXY,0
1342198902358566912,135.7503,5.8065264,0.01289791,GALAXY,0
489782433969891328,118.43846,39.782689,0.01289866,GALAXY,0
874954008911964160,177.43075,62.422025,0.01289994,GALAXY,0
1849865419423246336,214.4754,35.278308,0.01290002,GALAXY,0
839989262895048704,351.90536,13.73235,0.01290056,GALAXY,0
2071697668282804224,216.17848,33.570521,0.01290142,GALAXY,0
313129123717343232,167.2324,0.44480423,0.01290247,GALAXY,0
2823793040378849280,176.09641,16.551269,0.01290514,GALAXY,0
8712354077655455744,31.707785,31.156884,0.01290682,GALAXY,0
2998422156049672192,198.76464,24.618838,0.01290902,GALAXY,0
11547270813721057280,206.29063,35.219544,0.01291011,GALAXY,0
1150803887557470208,312.10239,0.58819723,0.01291044,GALAXY,0
2823866432780003328,175.02383,17.693349,0.01291113,GALAXY,0
8087522211240630272,26.600147,-8.6373322,0.01291288,GALAXY,0
1390625519040489472,148.50254,8.7774398,0.01291305,GALAXY,0
4426082498104285184,237.5959,18.936053,0.01291403,GALAXY,0
1334297536806021120,125.55656,4.1976959,0.0129151,GALAXY,0
702619580987631616,244.86021,46.549145,0.01291755,GALAXY,0
1883755121922304000,216.5508,48.564001,0.01291763,GALAXY,0
2508542714774054912,182.2565,29.25227,0.01291842,GALAXY,0
2168605047141722112,125.69009,24.300046,0.01292043,GALAXY,0
613619334463383552,122.052,39.660405,0.0129214,GALAXY,0
371601984601483264,177.98403,-2.6424316,0.01292812,GALAXY,0
972889983499134976,130.23641,37.295331,0.01292943,GALAXY,0
2415145805674473472,222.77427,27.01176,0.01293103,GALAXY,0
8202326623930046464,138.33534,54.630535,0.0129316,GALAXY,0
2587438720021981184,148.60401,23.290962,0.01293324,GALAXY,0
1066300094875199488,155.7112,56.325607,0.01293974,GALAXY,0
4301055384863660032,137.21453,3.4490786,0.01294385,GALAXY,0
2998438923601995776,199.07013,25.40522,0.01294459,GALAXY,0
3100809778440464384,231.85791,11.284027,0.01294576,GALAXY,0
2486119275677378560,246.57065,16.320125,0.012947,GALAXY,0
597931499639040000,208.83124,1.4892896,0.01295211,GALAXY,0
835580771442911232,346.48523,14.357671,0.01295312,GALAXY,0
610357904591054848,115.98637,34.825907,0.01295327,GALAXY,0
1688900500377856000,19.654755,-0.641164,0.01295345,GALAXY,0
2907168461786474496,145.59735,14.63006,0.01295395,GALAXY,0
2115644065411262464,146.98097,67.910218,0.01295654,GALAXY,0
2069568738809636864,210.88126,35.025312,0.01295681,GALAXY,0
398645013145217024,259.62978,60.586123,0.0129577,GALAXY,0
9569064114858514432,212.27635,47.011817,0.01295972,GALAXY,0
2572717083339024384,136.14815,18.101385,0.01295988,GALAXY,0
2741652923925686272,135.57065,16.844172,0.01296046,GALAXY,0
668915420857657344,236.51586,3.2276568,0.0129607,GALAXY,0
621537463927597056,136.01404,51.340389,0.01296395,GALAXY,0
8862044869096658944,12.679538,-1.9200461,0.01296442,GALAXY,0
749872738633541632,30.819279,-9.890661,0.01296507,GALAXY,0
1005508099961808896,123.41456,36.709599,0.01296553,GALAXY,0
636177465160525824,134.62702,2.9254822,0.01296694,GALAXY,0
2171903307684014080,128.42696,22.737506,0.012968,GALAXY,0
2510839319367804928,183.34249,28.510979,0.01296837,GALAXY,0
993212257754179584,182.31355,53.160824,0.01296887,GALAXY,0
1151806921972410368,313.86307,-1.228405,0.01297004,GALAXY,0
1390521615191664640,148.85736,7.6604487,0.01297025,GALAXY,0
2508520724541499392,183.10141,28.817105,0.01297188,GALAXY,0
2934222220517468160,202.33654,17.047702,0.01297677,GALAXY,0
752196006921136128,33.430261,-8.5092222,0.01298007,GALAXY,0
1637129984646604800,188.34123,41.56596,0.01298068,GALAXY,0
1414177610681837568,68.764938,25.183876,0.01298113,GALAXY,0
701506045117229056,242.80929,51.192381,0.01298297,GALAXY,0
713977257651103744,310.46199,-4.9069649,0.01298313,GALAXY,0
2402721318643460096,217.12852,27.265923,0.01298364,GALAXY,0
2513082873314043904,184.13407,29.822574,0.01298458,GALAXY,0
521380474443032576,56.485244,-5.1421075,0.01298686,GALAXY,0
639594747786192896,140.18408,3.2233975,0.01298767,GALAXY,0
10542071987274274816,114.40131,35.601322,0.0129885,GALAXY,0
8853201498299193344,3.63523070000002,-0.73551188,0.01298942,GALAXY,0
2831664449239148544,178.76622,19.083297,0.01298955,GALAXY,0
636181038573316096,134.33544,2.9213145,0.01299211,GALAXY,0
486395663311988736,116.58249,39.857242,0.01299306,GALAXY,0
6449192156058114048,137.25907,53.846444,0.01299473,GALAXY,0
2046971318942853120,228.53228,6.9178859,0.01299616,GALAXY,0
12503266216809617408,132.18113,22.930277,0.01299777,GALAXY,0
506668184229668864,137.62908,54.394706,0.01299826,GALAXY,0
3327200327513434112,236.55612,2.4528556,0.0130014,GALAXY,0
440262627600394240,6.9572206,-1.1999658,0.01300359,GALAXY,0
485272237188868096,114.6521,37.633507,0.01300423,GALAXY,0
2114540430547773440,143.05179,68.439596,0.01300611,GALAXY,0
2242967494929180672,188.96598,38.376134,0.01300655,GALAXY,0
2741654848071034880,135.17454,17.621783,0.01300809,GALAXY,0
381842824527636480,197.27555,-2.642926,0.01300863,GALAXY,0
1074179744854992896,180.61244,58.985539,0.01300906,GALAXY,0
773563921868023808,3.6341201,-0.7356628,0.01301109,GALAXY,0
8224912791787821056,138.25384,49.64775,0.01301126,GALAXY,0
3243851847563241472,175.32366,59.958147,0.01301382,GALAXY,0
2908357307995809792,149.08527,16.832543,0.01301477,GALAXY,0
2814799315225044992,172.35816,21.352121,0.01301569,GALAXY,0
873869065796478976,176.67659,62.594001,0.01301672,GALAXY,0
1348955401646794752,133.69367,39.537643,0.01301875,GALAXY,0
485265365241194496,113.85072,36.643463,0.0130189,GALAXY,0
7111275729606957056,243.07832,49.398187,0.0130209,GALAXY,0
673367347985147904,176.47221,63.903238,0.01302267,GALAXY,0
1379393733321058304,176.52575,10.87117,0.01302509,GALAXY,0
1874764407188252672,50.091912,41.640915,0.01302578,GALAXY,0
5307597815324891136,217.99035,36.303204,0.01302809,GALAXY,0
10543113773820172288,112.27904,33.856342,0.01302955,GALAXY,0
2401633902331455488,216.74378,31.517027,0.01302967,GALAXY,0
2443296321348593664,237.59795,18.937002,0.01303063,GALAXY,0
2169681469092423680,124.8512,21.003562,0.01303087,GALAXY,0
2071811467736279040,216.0352,34.861568,0.01303161,GALAXY,0
1874671223577798656,49.932577,41.456977,0.01303208,GALAXY,0
1851038323468953600,216.02707,34.864994,0.01303266,GALAXY,0
370566514257979392,177.07581,-1.6399604,0.01303372,GALAXY,0
2069566539786381312,211.01836,35.064954,0.01303608,GALAXY,0
751075054833395712,32.001363,-7.8652878,0.01304007,GALAXY,0
1848753262941988864,211.17213,35.888635,0.01304021,GALAXY,0
1338768426398672896,131.83186,5.8979065,0.0130411,GALAXY,0
738638753437870080,11.536708,-10.408613,0.01304421,GALAXY,0
836660766722516992,346.67632,14.808351,0.01304497,GALAXY,0
5492327857865906176,228.30466,7.2255209,0.01304707,GALAXY,0
700443367179315200,243.0314,49.09861,0.01305134,GALAXY,0
372686377910822912,180.96281,-3.7096041,0.01305144,GALAXY,0
2510809357675948032,183.38337,29.482037,0.01305351,GALAXY,0
2046973792844015616,228.42425,6.9342541,0.01305385,GALAXY,0
1176583315432433664,215.64763,50.572272,0.0130551,GALAXY,0
2402816976155076608,218.18761,28.883189,0.01305597,GALAXY,0
854638881214064640,121.85344,39.194487,0.01305732,GALAXY,0
318670113555376128,176.53216,-0.45802681,0.01305978,GALAXY,0
2485028829618268160,249.43036,17.502335,0.01305979,GALAXY,0
1829648424195090432,184.492,7.2739508,0.01306258,GALAXY,0
1991841788528191488,190.04804,15.703842,0.01306333,GALAXY,0
1448038442679166976,212.28109,46.786146,0.0130635,GALAXY,0
609222383387043840,114.75804,33.916314,0.01306416,GALAXY,0
2813765774261381120,172.03587,17.37997,0.01306435,GALAXY,0
4594955939510245376,319.81105,6.0199191,0.01306448,GALAXY,0
694801773319186432,236.22163,57.361538,0.01306451,GALAXY,0
496540032199321600,125.30507,45.68861,0.01306526,GALAXY,0
747750681611364352,26.604377,-8.6366489,0.01306581,GALAXY,0
617105607333275648,125.54403,45.663641,0.01306584,GALAXY,0
1883696298050217984,216.20788,47.418944,0.01306673,GALAXY,0
854627061464066048,122.03995,39.157425,0.0130668,GALAXY,0
1390549652738172928,147.86574,7.2637053,0.01306903,GALAXY,0
6922228444509263872,350.84387,13.31922,0.01307287,GALAXY,0
649771279552899072,159.12759,5.0173239,0.01307319,GALAXY,0
1881553074741340160,213.78837,49.342283,0.01307323,GALAXY,0
7596488010327414784,216.54847,48.560719,0.01307343,GALAXY,0
2736080049022199808,133.47392,13.569548,0.01307389,GALAXY,0
972950181760755712,131.40772,36.934653,0.01307724,GALAXY,0
751077803612465152,31.933695,-8.0095778,0.01307816,GALAXY,0
8560335031117305856,352.08185,22.40178,0.01307831,GALAXY,0
609119579049846784,115.06775,32.258333,0.01308037,GALAXY,0
1918661862560393216,211.43801,13.790918,0.01308627,GALAXY,0
8745138215005214720,353.44998,30.066182,0.01308858,GALAXY,0
2570432023785138176,135.45472,17.782889,0.01308915,GALAXY,0
1177800745236326400,216.80624,50.562402,0.01309238,GALAXY,0
644171190646106112,150.57156,4.9609011,0.01309398,GALAXY,0
2530033774939446272,259.2408,42.484331,0.01309827,GALAXY,0
6885087491948566528,352.19133,22.23179,0.01309897,GALAXY,0
1976068742525773824,174.23694,15.528971,0.01309898,GALAXY,0
528089419601700864,134.83678,0.86173166,0.0131003,GALAXY,0
751137177240365056,33.177077,-8.4624278,0.01310624,GALAXY,0
1335340698529982464,128.8928,3.6717948,0.01310627,GALAXY,0
506669008863389696,137.52281,54.580311,0.013107,GALAXY,0
1981679270451243008,131.11889,9.3482399,0.01310708,GALAXY,0
862598795525908480,139.74395,51.367554,0.01310719,GALAXY,0
2442194605345630208,236.65136,23.413337,0.01311093,GALAXY,0
1019097789709182976,158.77697,55.146542,0.0131115,GALAXY,0
645241840697632768,151.46367,5.0062149,0.01311154,GALAXY,0
2566048545450780672,131.65795,18.889939,0.01311159,GALAXY,0
874889687481739264,176.64729,61.750342,0.01311256,GALAXY,0
2813677538453252096,172.00849,17.013561,0.01311355,GALAXY,0
4920223917434755072,12.011436,-2.7745207,0.01311451,GALAXY,0
2568336354320607232,133.87505,19.377728,0.0131147,GALAXY,0
529268920968833024,134.82996,0.79775446,0.01311676,GALAXY,0
738676961466935296,10.391239,-10.021442,0.0131189,GALAXY,0
12710380671388112896,350.27864,2.8840762,0.01312076,GALAXY,0
836649221850425344,346.35028,14.993642,0.01312082,GALAXY,0
525903315406448640,130.81631,1.4840915,0.01312118,GALAXY,0
8855356540754089984,4.39922680000001,-2.0507803,0.01312273,GALAXY,0
12740713723263735808,318.82349,5.4444421,0.01312419,GALAXY,0
300757963738474496,148.33551,0.62868702,0.01312433,GALAXY,0
1151923470204954624,313.30249,0.65403366,0.01312533,GALAXY,0
1833101995821524992,189.37778,8.155731,0.01313321,GALAXY,0
1899411614357022720,256.93338,23.999256,0.01313544,GALAXY,0
318766045944899584,176.3596,0.004063787,0.01313747,GALAXY,0
398687069464979456,259.71405,61.224603,0.01313786,GALAXY,0
622692226132109312,136.23116,52.475795,0.01313812,GALAXY,0
10538478238770157568,121.85413,39.191031,0.01313932,GALAXY,0
2738334326713247744,135.13042,17.376392,0.01313941,GALAXY,0
2403903017943328768,217.0707,25.857832,0.01313989,GALAXY,0
1917470002374535168,210.50053,10.830599,0.01314154,GALAXY,0
813035284861052928,339.85448,-8.7660511,0.01314318,GALAXY,0
2015440612869826560,190.34819,6.6780909,0.01314445,GALAXY,0
10842453347073808384,144.50777,25.493431,0.01314654,GALAXY,0
8862067683962935296,12.361692,-1.7747431,0.01314723,GALAXY,0
2814781997916907520,172.78079,21.280351,0.01314797,GALAXY,0
747699004564858880,26.149042,-8.2516831,0.01314817,GALAXY,0
994193298010695680,183.58127,51.302715,0.01314874,GALAXY,0
8884511472279115776,31.089071,-4.9199644,0.0131499,GALAXY,0
1164283904962619392,333.04749,0.67157114,0.0131502,GALAXY,0
11538489564558809088,192.18559,35.329219,0.01315247,GALAXY,0
612632247882770432,120.03975,39.182887,0.01315687,GALAXY,0
873704963686033408,176.90503,62.016371,0.01315712,GALAXY,0
2525421042491484160,199.19115,26.212202,0.01315725,GALAXY,0
6071979396872558592,184.54752,7.6578246,0.01315783,GALAXY,0
1120362537225840640,148.90266,6.81963,0.01315873,GALAXY,0
1737293580663285760,7.2695842,-1.140532,0.01315882,GALAXY,0
853512431534630912,120.18488,37.206343,0.01316047,GALAXY,0
438032268481554432,3.6327069,-0.73755098,0.01316272,GALAXY,0
2509790110799652864,183.62396,28.423448,0.01316277,GALAXY,0
5397595034471389184,129.2472,1.7920371,0.01316526,GALAXY,0
10547625621764462592,116.58422,39.067877,0.0131659,GALAXY,0
874888038214297600,176.95597,61.71933,0.01316709,GALAXY,0
516939822124787712,48.910925,-7.0788204,0.0131678,GALAXY,0
10321246901987727360,332.14475,0.5115655,0.01316908,GALAXY,0
2582952176028510208,143.74614,25.825678,0.01317043,GALAXY,0
3321444658969602048,237.0173,4.2424313,0.01317191,GALAXY,0
8355508387707115520,185.96826,48.773235,0.01317239,GALAXY,0
8176431195783190528,68.756222,25.179435,0.0131746,GALAXY,0
10541991722925447168,112.20979,35.550819,0.01317516,GALAXY,0
2661728872420108288,151.23819,22.113705,0.01317616,GALAXY,0
2485024431571757056,249.1466,17.420393,0.01317632,GALAXY,0
748874657272195072,28.817758,-8.8542763,0.01317774,GALAXY,0
1177843351311902720,218.68564,50.453962,0.01317912,GALAXY,0
1556050623244298240,219.50262,36.023511,0.0131792,GALAXY,0
4605000530250717184,328.63355,2.944315,0.01317982,GALAXY,0
2399310082861983744,217.05333,25.830526,0.01318092,GALAXY,0
840076399191549952,352.74032,15.489465,0.01318509,GALAXY,0
2587424701248727040,148.48485,23.383229,0.01318548,GALAXY,0
745459573804001280,23.093051,-8.6339686,0.01318563,GALAXY,0
2817118735037392896,173.11026,19.800282,0.01318773,GALAXY,0
12755392203997861888,328.63504,2.9469981,0.01318888,GALAXY,0
645244314598795264,151.22462,5.0626338,0.01318986,GALAXY,0
1784577240562952192,124.13398,23.632975,0.01319266,GALAXY,0
932265502703642624,130.60912,38.848779,0.01319322,GALAXY,0
2661758009478244352,151.24695,21.538251,0.013194,GALAXY,0
10534119220794644480,120.18665,37.205119,0.01319455,GALAXY,0
1556065191773366272,219.32282,36.170418,0.01319523,GALAXY,0
2659519404173191168,147.43287,21.341076,0.01319566,GALAXY,0
749994784424224768,30.992966,-8.0489583,0.01319938,GALAXY,0
752164945717651456,34.213319,-8.9639992,0.01319968,GALAXY,0
1449187707258431488,216.03343,46.799494,0.0131999,GALAXY,0
1829650073462532096,184.54997,7.6600661,0.01320217,GALAXY,0
2257589625289730048,205.0634,38.869316,0.01320248,GALAXY,0
614849688025196544,122.19629,42.304295,0.01320595,GALAXY,0
853449759371847680,121.68314,37.026774,0.01320752,GALAXY,0
748786971219879936,27.986679,-9.3406081,0.01321016,GALAXY,0
2023296634036709376,198.76854,7.1634324,0.01321079,GALAXY,0
8875571892972705792,34.651617,-4.5432017,0.01321167,GALAXY,0
2525419118346135552,199.17472,26.131788,0.01321201,GALAXY,0
635038645975279616,131.6546,2.827022,0.01321364,GALAXY,0
1024725910391121920,202.75013,-1.632071,0.01321655,GALAXY,0
2002007054797006848,209.59448,14.453478,0.01321973,GALAXY,0
952654572961163264,190.08646,6.1969469,0.01322156,GALAXY,0
694795726005233664,235.88288,57.242805,0.0132234,GALAXY,0
2403895871117748224,217.38079,26.051899,0.01322371,GALAXY,0
694802872830814208,236.32599,57.409792,0.01322501,GALAXY,0
613696850033141760,120.25305,39.796766,0.01322685,GALAXY,0
1002129850384803840,117.32961,30.901961,0.01323121,GALAXY,0
1878110778494576640,201.26975,51.321947,0.01323213,GALAXY,0
8857601469425408000,6.96464359999999,-1.8034003,0.01323607,GALAXY,0
644161295041456128,150.18837,4.7343227,0.01323642,GALAXY,0
644137380663552000,150.07132,4.8887522,0.01323648,GALAXY,0
2828299113940936704,178.45176,16.443355,0.01323672,GALAXY,0
2816036813985048576,173.77376,25.162881,0.01323707,GALAXY,0
2169652057156380672,125.54446,21.085439,0.0132372,GALAXY,0
933410093955835904,132.2487,40.122486,0.0132378,GALAXY,0
438090817475733504,3.4333174,0.37168077,0.0132383,GALAXY,0
1850993243492214784,216.90399,34.521586,0.01324028,GALAXY,0
3100836991353251840,232.01774,12.003593,0.01324324,GALAXY,0
635034797684582400,131.66885,2.4080189,0.01324594,GALAXY,0
1917446362874537984,210.85071,11.154083,0.01324689,GALAXY,0
1852219199426947072,218.16599,36.302229,0.01324967,GALAXY,0
1976064619357169664,174.2579,15.57061,0.0132499,GALAXY,0
2399333447484073984,216.38425,25.716703,0.01325073,GALAXY,0
2401568206511695872,217.68197,29.180442,0.01325482,GALAXY,0
744341645624895488,21.184864,-8.8435729,0.0132557,GALAXY,0
745437033815631872,21.854661,-8.6893176,0.01325765,GALAXY,0
1004402262602180608,122.50261,36.790879,0.01325838,GALAXY,0
9850531674110318592,9.95994009999998,3.1211256,0.0132592,GALAXY,0
2403901643553794048,216.84764,25.877851,0.0132601,GALAXY,0
813073492890118144,340.87859,-8.6455286,0.01326079,GALAXY,0
8698763290208393216,20.721269,33.413526,0.01326204,GALAXY,0
612611632039749632,120.17008,39.870502,0.01326211,GALAXY,0
3242731720209885184,186.46718,5.2103937,0.01326225,GALAXY,0
841083826653390848,354.15472,14.157275,0.01326291,GALAXY,0
2257475276080441344,204.36259,38.615684,0.01326337,GALAXY,0
1334248883416492032,125.72199,3.5711855,0.01326355,GALAXY,0
313002954758055936,168.04433,-0.97923426,0.01326556,GALAXY,0
521392843948845056,56.816321,-4.9549665,0.01326671,GALAXY,0
751086874583394304,32.217964,-7.8464691,0.01326738,GALAXY,0
516847188270147584,47.823935,-8.080012,0.01327064,GALAXY,0
738616488327407616,11.966062,-11.174876,0.01327073,GALAXY,0
2739370337652205568,133.95823,13.158306,0.01327122,GALAXY,0
2251898553490237440,188.71227,38.29995,0.01327483,GALAXY,0
8854201229313857536,3.63215830000001,-0.73687781,0.0132772,GALAXY,0
2168591853002188800,124.53651,23.047585,0.01327917,GALAXY,0
2443291648424175616,237.414,18.880399,0.01327959,GALAXY,0
382855754614335488,198.1106,-2.7913803,0.01327988,GALAXY,0
1024717389176006656,202.54787,-1.6631296,0.01328047,GALAXY,0
636177740038432768,134.27691,2.6645943,0.01328057,GALAXY,0
2661675820984068096,151.51309,21.310188,0.01328106,GALAXY,0
1936698537521735680,230.93103,10.929213,0.01328221,GALAXY,0
613628405434312704,121.80176,39.863902,0.01328353,GALAXY,0
2581820490364512256,142.39298,23.444794,0.0132852,GALAXY,0
6412266704907556864,25.842755,25.755813,0.0132858,GALAXY,0
1496404310622234624,223.57192,49.527825,0.01328691,GALAXY,0
2659438040312735744,146.63997,19.653861,0.01328729,GALAXY,0
2509768120567097344,182.9867,27.643213,0.01328734,GALAXY,0
2580709158701524992,144.89241,22.594174,0.01328919,GALAXY,0
1811700546172643328,177.378,12.677094,0.01328952,GALAXY,0
9947361260810295296,188.96266,38.375245,0.01329062,GALAXY,0
841189929525471232,354.60855,15.386409,0.01329065,GALAXY,0
2070623995161503744,211.46753,34.745325,0.01329075,GALAXY,0
1986115531383531520,182.11081,14.27479,0.01329125,GALAXY,0
2171910179631687680,128.15789,22.035148,0.01329283,GALAXY,0
2168588279589398528,124.57175,23.274689,0.01329312,GALAXY,0
862510559717779456,138.25928,49.6395,0.01329344,GALAXY,0
2176395637854070784,134.43793,25.396427,0.01329384,GALAXY,0
8657216587189999616,26.339446,28.724446,0.01329509,GALAXY,0
1882513498383083520,216.31141,48.457617,0.01329597,GALAXY,0
6118308420280145920,202.33046,17.051917,0.01329609,GALAXY,0
4121963633604581376,114.65602,37.628562,0.01329695,GALAXY,0
2034579541913004032,209.13073,8.353305,0.01329706,GALAXY,0
6454981088821663744,138.57472,49.501783,0.01329709,GALAXY,0
7291458470389504000,183.10418,28.820463,0.01329719,GALAXY,0
3100830669161392128,232.50348,12.989325,0.01329764,GALAXY,0
612600362045564928,119.98466,39.770248,0.01329768,GALAXY,0
1875871065893267456,50.104659,42.547116,0.01329865,GALAXY,0
2982521293397583872,194.32164,21.33823,0.01330479,GALAXY,0
3119872840979998720,212.53703,19.698001,0.01330579,GALAXY,0
1556143531976845312,220.67999,37.489876,0.01330659,GALAXY,0
442554559789819904,10.349474,-0.064968354,0.01330698,GALAXY,0
2723615990645549056,120.5445,9.485985,0.01330718,GALAXY,0
852445905004029952,120.06835,37.296291,0.01330834,GALAXY,0
2946639560924227584,197.67222,20.536284,0.01330916,GALAXY,0
7572834491657639936,225.19793,49.995289,0.01330945,GALAXY,0
2205730059317176320,156.36618,32.453843,0.01331143,GALAXY,0
2665102449408239616,156.80753,23.03121,0.01331202,GALAXY,0
12506623300854896640,124.74238,21.192636,0.01331294,GALAXY,0
2739360167169648640,134.25454,13.199114,0.01331417,GALAXY,0
397613119989377024,259.66133,60.604822,0.01331499,GALAXY,0
8191005504165926912,137.51711,54.583694,0.01331579,GALAXY,0
612622902033934336,119.88942,39.251894,0.01331588,GALAXY,0
2069424427908491264,210.65145,34.855683,0.01331626,GALAXY,0
1151938863367743488,313.60254,1.095448,0.01332032,GALAXY,0
9485962489613277184,236.22668,57.361404,0.01332042,GALAXY,0
2566069436171708416,132.11354,19.019499,0.01332117,GALAXY,0
1335359390227654656,128.65498,4.4711717,0.01332177,GALAXY,0
2177610597800110080,134.34363,28.751167,0.01332208,GALAXY,0
862498739967780864,138.57233,49.501589,0.01332243,GALAXY,0
9498361951564355584,216.54668,48.565035,0.01332402,GALAXY,0
2563842375319316480,130.9321,20.671288,0.01332431,GALAXY,0
9496001018326177792,216.54259,48.565998,0.01332493,GALAXY,0
505702812886263808,136.69444,53.775988,0.01332515,GALAXY,0
2184323116723890176,140.80365,26.354366,0.01332558,GALAXY,0
6631615423774480384,172.03523,17.385045,0.01332733,GALAXY,0
2022131416136968192,197.88197,8.7432039,0.0133279,GALAXY,0
1852149105560676352,218.83755,34.893478,0.01332849,GALAXY,0
1533577429115758592,162.02941,43.090407,0.01332971,GALAXY,0
839983490459002880,351.37575,14.105686,0.0133305,GALAXY,0
1918634099891791872,210.64758,14.535047,0.01333404,GALAXY,0
8205828294391912448,137.51499,54.584069,0.01333485,GALAXY,0
2013153913494071296,145.4772,64.442795,0.01333574,GALAXY,0
2723628360151361536,120.49197,9.3900606,0.01333574,GALAXY,0
2736105612667545600,134.25294,13.197852,0.01333603,GALAXY,0
1380484448419604480,176.37336,10.201638,0.01333746,GALAXY,0
2510843442536409088,182.25585,29.250104,0.01333949,GALAXY,0
894021190744565760,229.67563,53.000803,0.01334123,GALAXY,0
2670789123630983168,152.66992,20.086259,0.01334164,GALAXY,0
